Search results:
    angular-bootstrap-typeahead git://github.com/martco/ng-bootstrap-typeahead.git
    angular-routing git://github.com/carlo-colombo/angular-routing.git
    angular-toArrayFilter git://github.com/petebacondarwin/angular-toArrayFilter.git
    angular-post-message git://github.com/kylewelsby/angular-post-message.git
    angular-odometer-js git://github.com/wallin/angular-odometer.git
    angular-tipped git://github.com/decipherinc/angular-tipped.git
    xv-angular-eat-event git://github.com/XivicSilver/xv-angular-eat-event.git
    angular-uuid2 git://github.com/MBehtemam/angular-uuid.git
    angular-soundmanager2 git://github.com/perminder-klair/angular-soundmanager2.git
    angular-locale git://github.com/Krebsoid/angular-locale.git
    angular-d3 git://github.com/angular-d3/lazy-panda.git
    angular-morph git://github.com/jimobrien/ngMorph.git
    angular.easy-pie-chart git://github.com/ckken/easy-pie-chart.git
    angular-state-files git://github.com/tobalsgithub/angular-state-files.git
    ng-amd git://github.com/EFEdcuationFirstMobile/angular-amd.git
    angular-geolocation git://github.com/carlo-colombo/angular-geolocation.git
    angular-ezdialog git://github.com/eight04/angular-ezdialog.git
    angular-latest-build git://github.com/carlcraig/angular-latest-build.git
    angular-file-uploader git://github.com/ghostbar/angular-file-uploader.git
    angular-websql git://github.com/paulocaldeira17/angular-websql
    makeapi-angular git://github.com/k88hudson/makeapi-angular.git
    angular-auth-interceptor git://github.com/bertramdev/angular-auth-interceptor.git
    angular.treeview git://github.com/eu81273/angular.treeview.git
    jassa-ui-angular git://github.com/GeoKnow/Jassa-UI-Angular-Bower.git
    angular-toolbelt git://github.com/sysen-limited/angular-toolbelt
    angular-ckeditor-placeholder git://github.com/lemonde/angular-ckeditor-placeholder.git
    angular-schema-form-colorpicker git://github.com/Textalk/angular-schema-form-colorpicker.git
    angular-prevent-default git://github.com/qloo/angular-prevent-default.git
    angular-html5-route-fallback git://github.com/jbachand/ngHtml5RouteFallback.git
    angular-audio-player git://github.com/minsh/angular-audio-player.git
    angular-ngchosen git://github.com/dbtek/angular-chosen.git
    angular-images-loaded git://github.com/homerjam/angular-images-loaded.git
    angular-natural-language git://github.com/Venturocket/angular-natural-language.git
    angularjs-bootstrap-datetimepicker git://github.com/ron-liu/angularjs-bootstrap-datetimepicker.git
    angular-complexify git://github.com/Kraku/angular-complexify.git
    angular-smooth-scroll git://github.com/onesime/angular-smooth-scroll.git
    angular-timedistance git://github.com/B-Sides/angular-timedistance.git
    angular-registry git://github.com/johannestroeger/bower-angular-registry.git
    base64-angular git://github.com/BluePyth/base64-angular.git
    ui-route git://github.com/angular-ui/ui-router.git
    angular-superswipe git://github.com/standup75/superswipe.git
    velocity-ui-angular git://github.com/rosslavery/velocity-ui-angular.git
    angular-gsapify-router git://github.com/homerjam/angular-gsapify-router.git
    angular-clearable git://github.com/flocca/angular-clearable.git
    chart-angular-raphaeljs-morris git://github.com/BilalBudhani/ChartAngular.git
    moment-angular-date-format-parser git://github.com/wmluke/moment-angular-date-format-parser.git
    ichuan-bower-angular-ui-utils git://github.com/ichuan/bower-angular-ui-utils.git
    angular-queue git://github.com/jseppi/angular-queue.git
    angular-editable-text git://github.com/GabiGrin/angular-editable-text.git
    angular-atmosphere git://github.com/bertramdev/angular-atmosphere.git
    angular-markdown-preview git://github.com/evgenyneu/angular-markdown-preview.git
    ng-modal git://github.com/remind101/angular-tooltip.git
    angular-tree-repeat git://github.com/stackfull/angular-tree-repeat-bower.git
    angular-image-spinner git://github.com/oivoodoo/angular-image-spinner.git
    angular-bootstrap-flash-message git://github.com/mhitza/angular-bootstrap-flash-message.git
    angular-cropme git://github.com/standup75/cropme.git
    angular-datetimepicker git://github.com/jackrabbitsgroup/angular-datetimepicker.git
    angular-slider-directive git://github.com/jackrabbitsgroup/angular-slider-directive.git
    angular-adaptive-speech git://github.com/angular-adaptive/adaptive-speech.git
    angular-optimizely git://github.com/mattvv/angular-optimizely.git
    angular-chart git://github.com/maxklenk/angular-chart.git
    angular-rison git://github.com/thebigredgeek/angular-rison.git
    forms-angular git://github.com/forms-angular/forms-angular.git
    angularjs-loader git://github.com/hansl/angularjs-loader.git
    angular-ui-sortable-multiselection git://github.com/thgreasi/ui-sortable-multiselection.git
    angular-nestedsortable git://github.com/JimLiu/Angular-NestedSortable.git
    sw-angular-popover git://github.com/ShopwareAG/swAngular-Popover.git
    angular-email-parser git://github.com/dbtek/angular-email-parser.git
    angular-extended-notifications https://bitbucket.org/lsystems/angular-extended-notifications.git
    angular-delegator git://github.com/markdalgleish/angular-delegator.git
    angular-pan-zoom git://github.com/mvindahl/angular-pan-zoom.git
    angular-highcharts git://github.com/frapontillo/angular-highcharts.git
    angular-responsive git://github.com/lavinjj/angular-responsive.git
    sw-angular-simple-dialog git://github.com/ShopwareAG/swAngular-SimpleDialog.git
    angular-aside git://github.com/dbtek/angular-aside.git
    zef-angularjs-i18n git://github.com/zeflasher/angularjs-i18n
    angular-guardpost git://github.com/lebek/angular-guardpost.git
    sw-angular-tree git://github.com/ShopwareAG/swAngular-Tree.git
    angular-digest-interceptor git://github.com/PatrickHeneise/angular-digest-interceptor.git
    sw-angular-advanced-grid git://github.com/ShopwareAG/swAngular-AdvancedGrid.git
    angular-markdown-editor git://github.com/JimLiu/angular-markdown-editor.git
    angular-smarty git://github.com/thumbtack/angular-smarty.git
    angular-validate git://github.com/platanus/angular-validate.git
    angularjs-facebook-sdk git://github.com/wlepinski/angularjs-facebook-sdk.git
    angular-ui-bootstrap-datetimepicker git://github.com/zhaber/datetimepicker.git
    angular-area-select git://github.com/jackrabbitsgroup/angular-area-select.git
    angular-carousel2 git://github.com/homerjam/angular-carousel.git
    angular-digest-auth git://github.com/tafax/angular-digest-auth.git
    angular-phonegap-geolocation git://github.com/btford/angular-phonegap-geolocation.git
    angular-validation-match git://github.com/TheSharpieOne/angular-input-match.git
    angular-state-machine git://github.com/tafax/angular-state-machine.git
    angular-googleapi git://github.com/gaslight/angular-googleapi.git
    angular-debug git://github.com/firstandthird/angular-debug.git
    angular-scrollable-table git://github.com/alalonde/angular-scrollable-table.git
    angular-froala git://github.com/froala/angular-froala.git
    angular-github-adapter git://github.com/PascalPrecht/bower-angular-github-adapter.git
    i18n-node-angular git://github.com/oliversalzburg/i18n-node-angular.git
    plupload-angular-directive git://github.com/sahusoftcom/plupload-angular-directive.git
    angular-timeline git://github.com/destegabry/angular-timeline.git
    angular-input-placeholders git://github.com/williamboman/angular-input-placeholders.git
    angular-gs-to-snake-case git://github.com/garbles/angular-gs-to-snake-case.git
    ghs-angular-slider git://github.com/erictsai6/angular-slider.git
    stop-angular-overrides git://github.com/bahmutov/stop-angular-overrides.git
    angular-image-upload git://github.com/jackrabbitsgroup/angular-image-upload.git
    angular-errors-directive git://github.com/minsh/angular-errors-directive.git
    angular-message-center git://github.com/IanShoe/angular-message-center.git
    angular-easy-social-share git://github.com/tinacious/angular-easy-social-share.git
    angular-blocking-click git://github.com/monterail/angular-blocking-click.git
    angular-underscore-factory git://github.com/minhtdpro/angular-underscore-factory.git
    angularjs-multiselect git://github.com/isteven/angular-multi-select.git
    angular-eonasdan-bootstrap-datetimepicker git://github.com/andrej-zirko/angular-eonasdan-bootstrap-datetimepicker.git
    angular-qtip2-directive git://github.com/romainberger/angular-qtip2-directive.git
    tg-angular-validator git://github.com/turinggroup/angular-validator.git
    angular-gridify git://github.com/homerjam/angular-gridify.git
    binarta.notifications.angular git://github.com/binarta/notifications.angular.js.git
    angular-date-dropdowns git://github.com/rorymadden/angular-date-dropdowns.git
    angular-translate-interpolation-default git://github.com/PascalPrecht/bower-angular-translate-interpolation-default.git
    dotjem-angular-routing git://github.com/dotJEM/angular-routing.git
    AngularStomp git://github.com/gtarcea/AngularStomp.git
    angular-facebook-utils git://github.com/davidchang/angular-facebook-utils.git
    angular-bootstrap-calendar git://github.com/mattlewis92/angular-bootstrap-calendar.git
    angular-pikaday git://github.com/owenmead/pikaday-angular.git
    angular-json-human git://github.com/yaru22/angular-json-human.git
    angular-loading git://github.com/darthwade/angular-loading
    cloudinary_angular git://github.com/jbcpollak/cloudinary_angular.git
    angular-apimock git://github.com/seriema/angular-apimock.git
    angular-bootstrap-form-validation git://github.com/assisrafael/angular-bootstrap-form-validation.git
    dt-angular-ui git://github.com/dt-bower/dt-angular-ui.git
    angular-formly-templates-bootstrap git://github.com/formly-js/angular-formly-templates-bootstrap.git
    angular-bowser git://github.com/jacqueslareau/angular-bowser.git
    angular-beforeunload git://github.com/gdi2290/angular-beforeunload.git
    angular-borderlayout git://github.com/filearts/angular-borderlayout.git
    angularjs-bootstrap-tagsinput git://github.com/kiddy2910/angularjs-bootstrap-tagsinput.git
    angular-humanize git://github.com/wjmazza/angular-humanize.git
    pp-angular-native-picker git://github.com/pacificporter/angular-datepicker.git
    angular-autocomplete git://github.com/jackrabbitsgroup/angular-autocomplete.git
    angular-forms.js git://github.com/chouseknecht/angular-forms.js.git
    angular-mailto git://github.com/updatezen/angular-mailto.git
    dreamfactory-user-management git://github.com/dreamfactorysoftware/angular_dreamfactory_user_management_module.git
    angular-columnify git://github.com/homerjam/angular-columnify.git
    angular-bootstrap-nav git://github.com/rackerlabs/angular-bootstrap-nav.git
    binarta.i18n.extension.tinymce.angular git://github.com/binarta/i18n.extension.tinymce.angular.js.git
    angular-rut git://github.com/platanus/angular-rut.git
    angularjs-datepicker git://github.com/720kb/angular-datepicker.git
    fox-angular-scrollReveal.js git://github.com/orapouso/fox-angular-scrollReveal.js.git
    angular-color-contrast git://github.com/evert0n/angular-color-contrast.git
    gc-angular-toaster git://github.com/Good-Coders/AngularJS-Toaster.git
    binarta.rest.client.angular git://github.com/binarta/rest.client.angular.js.git
    angular-img-http-src git://github.com/dmoscrop/angular-img-http-src.git
    chartjs-directive git://github.com/klederson/angular-chartjs-directive.git
    angular-d3-directives git://github.com/kontera-technologies/angular-d3-directives.git
    angular-files-model git://github.com/tsaikd/angular-files-model.git
    binarta.config.angular git://github.com/binarta/config.angular.js.git
    angular-image-crop git://github.com/andyshora/angular-image-crop.git
    toaster git://github.com/jirikavi/AngularJS-Toaster.git
    angular-heatmap git://github.com/GabiGrin/angular-heatmap.git
    binarta.images.angular git://github.com/binarta/images.angular.js.git
    angular-hermes git://github.com/pagarme/hermes.git
    binarta.i18n.rest.angular git://github.com/binarta/i18n.rest.angular.js.git
    binarta.usecase.adapter.angular git://github.com/binarta/usecase.adapter.angular.js.git
    angular-strap-sass git://github.com/Arelav/angular-strap-sass.git
    angular-jqcloud git://github.com/mistic100/angular-jqcloud.git
    binarta.web.storage.angular git://github.com/binarta/web.storage.angular.js.git
    angular-svg-png git://github.com/tinacious/angular-svg-png.git
    angular-sticky-table-header git://github.com/turn/angular-sticky-table-header.git
    binarta.contact.us.angular git://github.com/binarta/contact.us.angular.js.git
    angular-round-progress-directive git://github.com/jgabrielfaria/angular-round-progress-directive.git
    angular-google-experiments git://github.com/GoAugust/angular-google-experiments.git
    angular-bootstrap-scrollspy git://github.com/mgcrea/angular-bootstrap-scrollspy.git
    angular-bootstrap-dialog git://github.com/maxwellium/angular-bootstrap-dialog
    angularjs-breakpoint git://github.com/snapjay/angularjs-breakpoint.git
    angular-gaugejs git://github.com/schlunsen/angular-gaugejs.git
    angular-ymaps git://github.com/just-boris/angular-ymaps.git
    angular-sortable-column git://github.com/dalelotts/angular-sortable-column
    binarta.i18n.angular git://github.com/binarta/i18n.angular.js.git
    binarta.checkpoint.angular git://github.com/binarta/checkpoint.angular.js.git
    angular-word-cloud git://github.com/Venturocket/angular-word-cloud.git
    logfmt-angular git://github.com/jmataya/logfmt-angular.git
    angular-fusioncharts git://github.com/SunGard-Labs/angular-fusioncharts.git
    angular-inputmask git://github.com/greengerong/green.inputmask4angular.git
    angular-local-store git://github.com/saintmac/angular-local-store.git
    angular-phonegap-notification git://github.com/btford/angular-phonegap-notification.git
    binarta.toggle.edit.mode.angular git://github.com/binarta/toggle.edit.mode.angular.js.git
    binarta.cookies.angular git://github.com/binarta/cookies.angular.js.git
    angular-mask git://github.com/candreoliveira/ngMask.git
    angular-duration-filter-formatter git://github.com/oshai/angular-duration-filter.git
    angular-global-spinner git://github.com/monterail/angular-global-spinner.git
    iso-4217-currency-codes-angular git://github.com/BluePyth/iso-4217-currency-codes-angular
    angular-hint git://github.com/angular/angular-hint.git
    angular-percentage-directive git://github.com/vpegado/angular-percentage-directive.git
    angular-onscreen git://github.com/elgs/onScreen.git
    angular-feincms git://github.com/incuna/angular-feincms.git
    angular-natural-language-haven git://github.com/joinhaven/angular-natural-language.git
    angular-resource-collection git://github.com/mgcrea/angular-resource-collection.git
    angular-utilz git://github.com/lwhiteley/angular-utilz.git
    angular-iso8601 git://github.com/rubenv/angular-iso8601.git
    angular-smart-timeago git://github.com/loveky/angular-smart-timeago.git
    angular-event-aggregator git://github.com/vladgurovich/angular-event-aggregator.git
    angular-circular-navigation git://github.com/maxklenk/angular-circular-navigation.git
    angular-canvas-ext git://github.com/petalvlad/angular-canvas-ext.git
    angular-loggly-logger git://github.com/ajbrown/angular-loggly-logger.git
    angular-hovercard git://github.com/yaru22/angular-hovercard.git
    angular-google-picker git://github.com/softmonkeyjapan/angular-google-picker.git
    binarta.catalog.angular git://github.com/binarta/catalog.angular.js.git
    angular-follow git://github.com/brendan-skyrkt/angular-follow.git
    binarta.purchase.orders.angular git://github.com/binarta/purchase.orders.angular.js.git
    angular-tz-extensions git://github.com/chouseknecht/angular-tz-extensions.git
    angular-skycons git://github.com/projectweekend/angular-skycons.git
    binarta.schedulers.angular git://github.com/binarta/schedulers.angular.js.git
    line-chart git://github.com/angular-d3/line-chart.git
    jassa-ui-angular-openlayers git://github.com/GeoKnow/Jassa-UI-Angular-Openlayers-Bower.git
    angular-expose-translation git://github.com/colin-bellino/angular-expose-translation.git
    honkimi-angular-translate git://github.com/honkimi/bower-angular-translate.git
    angular-plupload git://github.com/remotty/angular-plupload.git
    thk.bin.signature.angular git://github.com/thinkerit/thk.bin.signature.angular.js.git
    commangular git://github.com/yukatan/commangular.git
    angular-lookup git://github.com/jackrabbitsgroup/angular-lookup.git
    angular-phonegap-push-notification git://github.com/PatrickHeneise/angular-phonegap-push-notification.git
    angular-jqm git://github.com/opitzconsulting/angular-jqm
    angular-e2e-window-dialog-commands git://github.com/katranci/Angular-E2E-Window-Dialog-Commands.git
    angularjs-camelCase-human git://github.com/jdpedrie/angularjs-camelCase-to-human-filter.git
    angularjs-edge git://github.com/jmeiss/bower-angular-unstable
    binarta.ui.bootstrap.ex.angular git://github.com/binarta/ui.bootstrap.ex.angular.js.git
    angular-timezones git://github.com/michaelahlers/angular-timezones.git
    binarta.customer.profile.angular git://github.com/binarta/customer.profile.angular.js.git
    4screens-socialhub git://github.com/4screens/angular-socialhub.git
    angularGeo git://github.com/mikepugh/AngularGeo.git
    binarta.autoupdater.angular git://github.com/binarta/autoupdater.angular.js.git
    binarta.templates.angular git://github.com/binarta/templates.angular.js.git
    angular-logX git://github.com/ThomasBurleson/angularjs-logDecorator.git
    angular-ui-autocomplete git://github.com/zensh/ui-autocomplete.git
    angular-parallel-coordinates git://github.com/oztu/angular-parallel-coordinates.git
    angular-thread git://github.com/h2non/angular-thread.git
    angular-drop git://github.com/caitp/angular-drop-bower.git
    angular-collection-json git://github.com/Medycation/angular-collection-json.git
    angular-fidem git://github.com/sguimont/angular-fidem.git
    binarta.basket.angular git://github.com/binarta/basket.angular.js.git
    angular-adaptive-youtube git://github.com/angular-adaptive/adaptive-youtube.git
    binarta.checkpoint.recaptcha.angular git://github.com/binarta/checkpoint.recaptcha.angular.js.git
    lungo-angular-bridge git://github.com/centralway/lungo-angular-bridge.git
    angular-pouch git://github.com/twilson63/angular-pouch
    angular-overflow-scroll git://github.com/mgcrea/angular-overflow-scroll.git
    angular-duration-filter git://github.com/cbellino/angular-duration-filter.git
    angular-animate-less-mixins git://github.com/BenWhitehead/angular-animate-less-mixins.git
    binarta.forms.angular git://github.com/binarta/forms.angular.js.git
    angular-better-placeholders git://github.com/dmackerman/angular-better-placeholders.git
    angularGeoFire git://github.com/mikepugh/AngularGeoFire.git
    angular-onbeforeunload git://github.com/marcorinck/angular-onbeforeunload.git
    angular-lazy-img git://github.com/Pentiado/angular-lazy-img.git
    ng-local-storage-service git://github.com/EQCO/angular-local-storage-service.git
    requirejs-angular-define git://github.com/Nikku/requirejs-angular-define.git
    angular-prismicio git://github.com/awulder/angular-prismicio.git
    angular-ui-alias git://github.com/angular-ui/alias.git
    angular-parse git://github.com/jimrhoskins/angular-parse.git
    angular-geocomplete git://github.com/ghostbar/angular-geocomplete.git
    binarta.customer.address git://github.com/binarta/binarta.customer.address.angular.js.git
    angular-flipsnap git://github.com/ninjatronic/angular-flipsnap.git
    angular-filter-pack git://github.com/jvandemo/angular-filter-pack.git
    angular-optimistic-model git://github.com/rubenv/angular-optimistic-model.git
    nucleus-angular-core git://github.com/nucleus-angular/core.git
    requirejs-angular-loader git://github.com/tuchk4/requirejs-angular-loader.git
    angularLocalStorage-nc git://github.com/capaj/angularLocalStorage.git
    angular-ui-gravatar git://github.com/Manabu-GT/angular-ui-gravatar.git
    nouislider-angular git://github.com/Yankovsky/nouislider-angular.git
    ng-navigation-service git://github.com/EQCO/angular-navigation-service.git
    angular-dynforms git://github.com/danhunsaker/angular-dynamic-forms.git
    angular-route-wizard git://github.com/williamboman/angular-route-wizard.git
    angular-credit-cards git://github.com/bendrucker/angular-credit-cards.git
    angular-input-modified git://github.com/betsol/angular-input-modified.git
    benl-angular-foundation git://github.com/benmliang/angular-foundation.git
    angular-gapi git://github.com/terencehonles/angular-gapi.git
    angular-dialogs-service git://github.com/auser/angular-dialog-service.git
    angular-weekly git://github.com/jgallen23/angular-weekly.git
    angular-validation-messages git://github.com/GabiGrin/angular-validation-messages.git
    AngularSlideables git://github.com/EricWVGG/AngularSlideables.git
    angular-ngMask git://github.com/candreoliveira/ngMask.git
    binarta.catalog.forms.adapter.angular git://github.com/binarta/catalog.forms.adapter.angular.js
    angular-user-select git://github.com/rubenv/angular-user-select.git
    angular-infinitescroll git://github.com/jackrabbitsgroup/angular-infinitescroll.git
    angular-l10n git://github.com/truongsinh/angular-l10n
    angular-jsonrpc git://github.com/ajsd/bower-angular-jsonrpc.git
    angular-async-series git://github.com/rubenv/angular-async-series.git
    angular-i18n-module git://github.com/loicortola/angular-i18n-module.git
    angular-logger git://github.com/mattlo/angular-logger.git
    angular-sweetalert-as-promised git://github.com/jutaz/ngSweetAlertPromised.git
    angular-clock git://github.com/williamboman/angular-clock.git
    angular-gm-googlemaps git://github.com/dylanfprice/angular-gm
    fng-ui-date git://github.com/forms-angular/fng-ui-date.git
    fng-select2 git://github.com/forms-angular/fng-select2.git
    angular-nested-include git://github.com/Illniyar/angular-nested-include.git
    angular2 git://github.com/angular/bower-angular
    angular-reaccess git://github.com/SimpliField/angular-reaccess.git
    binarta.search.angular git://github.com/binarta/search.angular.js.git
    angular-bootstrap-directives git://github.com/vlobchuk/angular-strap.git
    angularjs-webapp git://texthtml.net/webapp/lib/angularjs/webapp
    angular-Openlayers git://github.com/qorsmond/angular-openlayers.git
    angular-tether git://github.com/nissoh/angular-tether.git
    fng-reports git://github.com/forms-angular/fng-reports.git
    test-angular-notifications git://github.com/DerekRies/angular-notifications.git
    accedo-angular-bootstrap git://github.com/yingzou/angular-bootstrap.git
    angular-emojify git://github.com/code/angular-emojify.git
    nucleus-angular-rest git://github.com/nucleus-angular/rest.git
    AngularSugar git://github.com/Haemp/angular-sugar.git
    angular-calendar git://github.com/lord2800/angular-calendar.git
    angular-youtube git://github.com/arnaudbreton/angular-youtube.git
    angular-inform git://github.com/McNull/angular-inform.git
    angular-bootstrap-nav-tree-nif git://github.com/nickperkinslondon/angular-bootstrap-nav-tree
    angular-bmp-foundation git://github.com/blinkmobile/angular-bmp-foundation.git
    c3-angular-directives git://github.com/carlosmontes002/c3-angular-directives.git
    dg-angular-slider git://github.com/sjke/angular-slider.git
    angular-simple-model git://github.com/sroze/angular-simple-model
    angular-filereader git://github.com/matteosuppo/angular-filereader.git
    angular-worldskills-utils git://github.com/worldskills/angular-worldskills-utils.git
    angular-dchart git://github.com/chaosmail/angular-dchart.git
    angular-locale_zh-cn git://github.com/edisonator/angular-locale_zh-cn.git
    angular-forex git://github.com/supercrabtree/angular-forex
    angular-ws git://github.com/neoziro/angular-ws.git
    angular-managed-view git://github.com/escalant3/angular-managed-view.git
    angular-preloaded git://github.com/garbles/angular-preloaded.git
    angular-log-table git://github.com/codevinsky/angular-log-table.git
    kb-bower-angular-unstable git://github.com/kbrs/kb-bower-angular-unstable.git
    angular-timelinejs git://github.com/ghachey/angular-timelinejs.git
    angular-currency-mask git://github.com/adamalbrecht/angular-currency-mask.git
    angular.CQRS git://github.com/KABA-CCEAC/angular.CQRS.git
    angular-meta-title git://github.com/L42y/angular-meta-title.git
    benl-angular-agility git://github.com/benmliang/AngularAgility.git
    angular-supertypeahead git://github.com/akatov/angular-supertypeahead
    binarta.clerk.menu.angular git://github.com/binarta/clerk.menu.angular.js.git
    angular-wurfl-image-tailor git://github.com/WURFL/angular-wurfl-image-tailor.git
    angular-keepit git://github.com/C55/angular-keepit.git
    angular-antiscroll git://github.com/blackbing/angular-antiscroll.git
    angular-cal-heatmap-directive git://github.com/shekhargulati/angular-cal-heatmap-directive.git
    angular-route-unstable git://github.com/jameshines10/angular-route-unstable.git
    angular-amd git://github.com/david-driscoll/ng-amd.git
    angular-csv-import git://github.com/bahaaldine/angular-csv-import.git
    angular-xdmessage git://github.com/kenhkan/angular-xdmessage.git
    angular-bui git://192.168.0.131/angular-bui.git
    angular-colorthief git://github.com/ianmurrays/ngColorThief.git
    angular-in-viewport git://github.com/showpad/angular-in-viewport.git
    angular-carousel-directive git://github.com/jackrabbitsgroup/angular-carousel-directive.git
    angular-redactor-patched git://github.com/cb-talent-development/angular-redactor.git
    angularjs-seed git://github.com/diproart/angularjs-seed.git
    nucleus-angular-sass-framework git://github.com/nucleus-angular/sass-framework.git
    angular-qiniu-imageview2 git://github.com/L42y/angular-qiniu-imageview2.git
    angular-event-emitter git://github.com/gdi2290/angular-event-emitter.git
    angular-form-errors-directive git://github.com/CWSpear/angular-form-errors-directive.git
    binarta.catalogx.rest.angular git://github.com/binarta/catalogx.rest.angular.js.git
    cloudify-widget-angular-controller git://github.com/guy-mograbi-at-gigaspaces/cloudify-widget-angular-controller.git
    koast-angular git://github.com/rangle/koast-angular.git
    ux-datagrid git://github.com/webux/ux-angularjs-datagrid.git
    angular-confirm-field git://github.com/wongatech/angular-confirm-field.git
    angular-will-paginate git://github.com/heavysixer/angular-will-paginate.git
    angular-superagent git://github.com/wejendorp/angular-superagent.git
    binarta.angularx git://github.com/binarta/angularx.js.git
    angular-bootstrap-daterangepicker git://github.com/wangshijun/angular-bootstrap-daterangepicker.git
    jusas-angularjs-slider git://github.com/Jusas/angularjs-slider.git
    angular-licode git://github.com/platanus/angular-licode.git
    kzo.angular.inflector git://github.com/KZO/angular-inflector.git
    nucleus-angular-auto-focus git://github.com/nucleus-angular/auto-focus.git
    angular-nl2br git://github.com/goodeggs/angular-nl2br.git
    angular-pagination git://github.com/Spudz76/angular-pagination.git
    angularjs-stellar git://github.com/Pleasurazy/angularjs-stellar
    angular-simple-slider git://github.com/ruyadorno/angular-simple-slider.git
    angular-matchMedia git://github.com/L42y/angular-matchMedia.git
    nucleus-angular-tooltip git://github.com/nucleus-angular/tooltip.git
    sw-angular-object-manipulator git://github.com/ShopwareAG/swAngular-ObjectManipulator.git
    angular-meditor git://github.com/ghinda/angular-meditor.git
    nucleus-angular-beat git://github.com/nucleus-angular/beat.git
    angular-codemirror git://github.com/chouseknecht/angular-codemirror.git
    requirejs-tpl-angular git://github.com/etianen/requirejs-tpl-angular.git
    angular-model-sync git://github.com/robbyronk/angular-model-sync.git
    angular-textfill git://github.com/HenningM/angular-textfill.git
    angular-ui-router-tabs git://github.com/rpocklin/ui-router-tabs.git
    angular-add-to-home-screen git://github.com/austinpray/angular-add-to-home-screen.git
    angular-float-thead git://github.com/brandon-barker/angular-floatThead.git
    angular-openlayers-directive git://github.com/tombatossals/angular-openlayers-directive.git
    angular-sir-trevor git://github.com/AndrewKeig/angular-sir-trevor.git
    pikaday-angular git://github.com/nverba/pikaday-angular.git
    angular-easy-form git://github.com/n-iq/angular-easy-form.git
    angular_form_controls git://github.com/scbd/angular_form_controls.git
    angular-ui-select3 git://github.com/apuliasoft/ui-select3.git
    angular-resilient git://github.com/h2non/angular-resilient.git
    angular-sass-bootstrap-switch git://github.com/Arelav/angular-sass-bootstrap-switch.git
    angular-anydialog git://github.com/karolmajta/angular-anydialog.git
    angular-BingPhoto git://github.com/JustMaier/angular-BingPhoto.git
    sw-angular-simple-grid git://github.com/ShopwareAG/swAngular-SimpleGrid.git
    angular-h-sweetalert git://github.com/leftstick/angular-sweetalert.git
    angular-draggabilly git://github.com/Jimdo/angular-draggabilly
    angular-kinvey git://github.com/ninjatronic/angular-kinvey.git
    angular-fbopen git://github.com/thaiat/angular-fbopen.git
    angular-lazyload git://github.com/atian25/angular-lazyload.git
    angular-ui-router-helper git://github.com/kingkevin/angular-ui-router-helper.git
    angular-mobile-latest git://github.com/kievechua/bower-angular-mobile-latest.git
    angularjs-selectize git://github.com/preventdefault/ng-selectize.git
    angular-breadcrumbs git://github.com/azzamallow/angular-breadcrumbs.git
    angular-coverflow git://github.com/southdesign/angular-coverflow.git
    angular-dimple git://github.com/esripdx/angular-dimple.git
    angular-svg-fallback git://github.com/qloo/angular-svg-fallback.git
    angular-breadcrumbs-simple git://github.com/ianwalter/angular-breadcrumbs.git
    angular-file-directive git://github.com/vpegado/angular-file-directive.git
    hoiio-i18n git://github.com/kiddy2910/angularjs-i18n.git
    angular-panorama git://github.com/cnjsstong2/angular-panorama.git
    angular-loader-modal git://github.com/matthewhardnack/angular-loader-modal.git
    nucleus-angular-expander git://github.com/nucleus-angular/expander.git
    nucleus-angular-attribute git://github.com/nucleus-angular/attribute.git
    angular-locker git://github.com/tymondesigns/angular-locker.git
    nucleus-angular-store git://github.com/nucleus-angular/store.git
    angular-tunnels git://github.com/mrvdot/angular-tunnels.git
    4screens-settings git://github.com/4screens/angular-settings.git
    nucleus-angular-ellipse git://github.com/nucleus-angular/ellipse.git
    angular-leap git://github.com/robinboehm/angular-leap.git
    angular-underscore-adapter git://github.com/therealnicksaunders/angular-underscore-adapter.git
    angular-feeds git://github.com/siddii/angular-feeds.git
    angular-responsive-img git://github.com/sheniff/angular-responsive-img.git
    angular-adminui git://github.com/ec3s/angular-adminui-bower.git
    angular-imagefile git://github.com/jsanchesleao/angular-imagefile.git
    use-angular-translate git://github.com/angular-translate/angular-translate.git
    angular-globalize-it git://github.com/kether667/angular-globalize-it.git
    binarta.namespaced.rest.angular git://github.com/binarta/namespaced.rest.angular.js.git
    nucleus-angular-dynamic-event git://github.com/nucleus-angular/dynamic-event.git
    angular-jsonrpc-q git://github.com/jaPajaap/angular-jsonrpc.git
    angular-bootstrap-datetimepicker-github git://github.com/dalelotts/angular-bootstrap-datetimepicker.git
    nucleus-angular-single-panel git://github.com/nucleus-angular/single-panel.git
    binarta.viewport.angular git://github.com/binarta/viewport.angular.js.git
    angular-mocks-utils git://github.com/enriquecastl/angular-mocks-utils.git
    angular-combine git://github.com/astik/angular-combine.git
    nucleus-angular git://github.com/nucleus-angular/nucleus-angular.git
    angular-phonegap-barcodeScanner git://github.com/fumitoito/angularjs-barcodeScanner.git
    angular-chosen.js git://github.com/yahyaKacem/angular-chosen.git
    angular-socketio git://github.com/VictorQueiroz/ngSocketIO.git
    angular-phonegap-filesystem git://github.com/mike360/angular-phonegap-filesystem.git
    angular-coordinate git://github.com/schickling/angular-coordinate.git
